Store,Month,2014_Sales_avg_yeartoyear
576,1,0.03
576,2,0.04
576,3,-0.1
576,4,0.02
576,5,0.01
576,6,0.04
576,7,0.02
576,8,-0.08
576,9,0.11
576,10,0.07
576,11,0.02
576,12,0
577,1,0.08
577,2,0.08
577,3,0
577,4,0.11
577,5,0.06
577,6,-0.03
577,7,-0.14
577,8,-0.15
577,9,0
577,10,-0.02
577,11,-0.06
577,12,-0.05
578,1,0.01
578,2,0.05
578,3,-0.04
578,4,0.13
578,5,0.01
578,6,0.03
578,7,-0.04
578,8,0.04
578,9,0.07
578,10,0.07
578,11,0.03
578,12,0.04
579,1,0.03
579,2,0.01
579,3,-0.07
579,4,0.03
579,5,0.06
579,6,0.05
579,7,-0.04
579,8,-0.03
579,9,0.1
579,10,0.04
579,11,0.01
579,12,-0.02
580,1,-0.11
580,2,-0.12
580,3,-0.19
580,4,-0.03
580,5,-0.06
580,6,-0.1
580,7,-0.08
580,8,-0.1
580,9,0.04
580,10,0.04
580,11,-0.02
580,12,0.01
581,1,0.05
581,2,0.03
581,3,-0.08
581,4,0
581,5,0.03
581,6,0.04
581,7,-0.05
581,8,-0.12
581,9,0.03
581,10,0.01
581,11,0.01
581,12,0
582,1,0
582,2,0.02
582,3,-0.07
582,4,0.05
582,5,0.06
582,6,0.07
582,7,-0.02
582,8,-0.06
582,9,0.07
582,10,0.02
582,11,0.05
582,12,-0.01
583,1,-0.05
583,2,0
583,3,-0.04
583,4,0.09
583,5,0.05
583,6,0.07
583,7,-0.04
583,8,-0.06
583,9,0.03
583,10,0.04
583,11,0.04
583,12,0
584,1,0.06
584,2,0.09
584,3,-0.03
584,4,0.09
584,5,0.07
584,6,0.03
584,7,0
584,8,-0.03
584,9,0.09
584,10,0.08
584,11,0.09
584,12,0.07
585,1,0
585,2,0.02
585,3,-0.05
585,4,0.04
585,5,-0.27
585,6,-0.25
585,7,-0.24
585,8,-0.22
585,9,-0.13
585,10,-0.19
585,11,-0.19
585,12,-0.17
586,1,0.1
586,2,0.1
586,3,0.01
586,4,0.11
586,5,0.14
586,6,0.08
586,7,0
586,8,0.09
586,9,0.07
586,10,0.02
586,11,0.06
586,12,0.04
587,1,0.15
587,2,0.15
587,3,0.01
587,4,0.18
587,5,0.11
587,6,0.16
587,7,-1
587,8,-1
587,9,-1
587,10,-1
587,11,-1
587,12,-1
588,1,0.02
588,2,0.04
588,3,-0.08
588,4,0.09
588,5,0.08
588,6,0.08
588,7,0.02
588,8,-0.01
588,9,0.15
588,10,0.09
588,11,0.02
588,12,0.08
589,1,2.16
589,2,2.24
589,3,2.3
589,4,
589,5,-0.07
589,6,0.28
589,7,0.17
589,8,0.08
589,9,0.33
589,10,0.15
589,11,0.17
589,12,0.1
590,1,0.18
590,2,0.22
590,3,0.07
590,4,0.2
590,5,0.2
590,6,0.21
590,7,0.12
590,8,-0.04
590,9,0.04
590,10,0.03
590,11,0.01
590,12,0.01
591,1,-0.01
591,2,0.03
591,3,-0.05
591,4,0.04
591,5,0.01
591,6,-0.02
591,7,-0.1
591,8,-0.13
591,9,0.06
591,10,0.07
591,11,0.04
591,12,0.01
592,1,0.03
592,2,-0.01
592,3,-0.07
592,4,-0.03
592,5,-0.02
592,6,0.01
592,7,-0.09
592,8,-0.02
592,9,0.08
592,10,0.01
592,11,0.03
592,12,0
593,1,-0.04
593,2,-0.01
593,3,-0.07
593,4,0.04
593,5,0
593,6,0.05
593,7,-0.03
593,8,-0.05
593,9,0.09
593,10,0.08
593,11,0.01
593,12,0.03
594,1,0.03
594,2,0.08
594,3,0.09
594,4,0.03
594,5,0.01
594,6,0.04
594,7,-0.03
594,8,-0.06
594,9,0.11
594,10,0.03
594,11,0.05
594,12,0.02
595,1,-0.02
595,2,-0.02
595,3,-0.13
595,4,0.03
595,5,0
595,6,-0.01
595,7,-0.02
595,8,-0.05
595,9,0.05
595,10,0.01
595,11,-0.03
595,12,0.01
596,1,-0.04
596,2,-0.02
596,3,-0.07
596,4,-0.01
596,5,0.03
596,6,0.05
596,7,0.05
596,8,0.04
596,9,0.1
596,10,0.02
596,11,0.07
596,12,0.1
597,1,0.12
597,2,0.14
597,3,0.03
597,4,0.1
597,5,0.11
597,6,0.1
597,7,0
597,8,0.02
597,9,0.12
597,10,0.02
597,11,0.05
597,12,0
598,1,-0.1
598,2,-0.1
598,3,-0.11
598,4,-0.09
598,5,-0.05
598,6,-0.09
598,7,-1
598,8,-1
598,9,-1
598,10,-1
598,11,-1
598,12,-1
599,1,-0.03
599,2,-0.01
599,3,-0.04
599,4,-0.01
599,5,-0.03
599,6,-0.01
599,7,0.01
599,8,0
599,9,0.14
599,10,0.08
599,11,0.01
599,12,0.03
600,1,0.05
600,2,0.09
600,3,-0.04
600,4,0.12
600,5,0.08
600,6,0.08
600,7,-0.03
600,8,0.07
600,9,0.16
600,10,0.11
600,11,0.1
600,12,0.13
601,1,0.04
601,2,0.01
601,3,-0.01
601,4,0.07
601,5,0.05
601,6,0.04
601,7,-0.02
601,8,-0.01
601,9,0.11
601,10,0.08
601,11,0.03
601,12,-0.01
602,1,0.08
602,2,0.06
602,3,0.01
602,4,0.06
602,5,0.07
602,6,0.05
602,7,0.03
602,8,0
602,9,0.13
602,10,0.11
602,11,0.08
602,12,0
603,1,0.04
603,2,0.1
603,3,-0.01
603,4,0.06
603,5,0.13
603,6,0.08
603,7,0.1
603,8,0.8
603,9,0.15
603,10,0.14
603,11,0.16
603,12,0.07
604,1,0.07
604,2,0.06
604,3,-0.05
604,4,0.02
604,5,0
604,6,-0.03
604,7,-1
604,8,-1
604,9,-1
604,10,-1
604,11,-1
604,12,-1
605,1,0.08
605,2,0.12
605,3,0.06
605,4,0.11
605,5,0.15
605,6,0.11
605,7,0.05
605,8,0.03
605,9,0.14
605,10,0.06
605,11,0.05
605,12,0.05
606,1,-0.05
606,2,-0.04
606,3,-0.08
606,4,-0.02
606,5,-0.05
606,6,0.04
606,7,-0.02
606,8,-0.09
606,9,0.09
606,10,0.02
606,11,0.02
606,12,0.01
607,1,0.01
607,2,-0.01
607,3,-0.09
607,4,0.03
607,5,-0.02
607,6,0.2
607,7,0.01
607,8,-0.04
607,9,0.1
607,10,-0.04
607,11,0.14
607,12,0
608,1,0.06
608,2,0.05
608,3,-0.02
608,4,0.07
608,5,0.07
608,6,0.15
608,7,0
608,8,-0.05
608,9,0.16
608,10,0.07
608,11,0.09
608,12,0.08
609,1,-0.03
609,2,-0.01
609,3,-0.06
609,4,-0.01
609,5,-0.03
609,6,0.1
609,7,0.02
609,8,-0.05
609,9,0.1
609,10,0.06
609,11,-0.02
609,12,0.09
610,1,0.02
610,2,0.02
610,3,-0.05
610,4,0.02
610,5,0.02
610,6,0.09
610,7,-0.06
610,8,-0.06
610,9,0.1
610,10,-0.05
610,11,0.05
610,12,-0.02
611,1,0.01
611,2,0.01
611,3,-0.06
611,4,-0.01
611,5,0.01
611,6,-0.1
611,7,-1
611,8,-1
611,9,-1
611,10,-1
611,11,-1
611,12,-1
612,1,0.03
612,2,0.04
612,3,-0.08
612,4,0.04
612,5,0.03
612,6,0.03
612,7,-1
612,8,-1
612,9,-1
612,10,-1
612,11,-1
612,12,-1
613,1,-0.02
613,2,-0.04
613,3,-0.11
613,4,0.09
613,5,0.03
613,6,0.07
613,7,-0.01
613,8,-0.02
613,9,0.05
613,10,0
613,11,0
613,12,0.02
614,1,0.03
614,2,0.11
614,3,0
614,4,0.1
614,5,0.03
614,6,0.06
614,7,-0.05
614,8,-0.03
614,9,0.13
614,10,0.04
614,11,0.09
614,12,0.02
615,1,-0.01
615,2,-0.05
615,3,-0.15
615,4,0
615,5,0.01
615,6,0
615,7,-0.04
615,8,-0.04
615,9,0.03
615,10,0.02
615,11,0.01
615,12,0
616,1,0.03
616,2,0.04
616,3,-0.05
616,4,0.04
616,5,0.01
616,6,0.01
616,7,-0.09
616,8,-0.08
616,9,0
616,10,-0.06
616,11,-0.04
616,12,0.02
617,1,0.04
617,2,0.08
617,3,-0.07
617,4,0.09
617,5,0.03
617,6,0.11
617,7,0
617,8,-0.03
617,9,0.1
617,10,0.06
617,11,0.03
617,12,0.04
618,1,0.03
618,2,0.13
618,3,0.02
618,4,0.17
618,5,0.14
618,6,0.07
618,7,0.02
618,8,0
618,9,0.19
618,10,0.09
618,11,0.05
618,12,0.07
619,1,0.06
619,2,0.09
619,3,-0.02
619,4,0.05
619,5,0.04
619,6,0.04
619,7,-1
619,8,-1
619,9,-1
619,10,-1
619,11,-1
619,12,-1
620,1,0.03
620,2,0.08
620,3,0.06
620,4,0.1
620,5,0.13
620,6,0.05
620,7,-1
620,8,-1
620,9,-1
620,10,-1
620,11,-1
620,12,-1
621,1,0.04
621,2,0.06
621,3,-0.05
621,4,0.03
621,5,0.05
621,6,0
621,7,-0.06
621,8,-0.01
621,9,0.09
621,10,0.08
621,11,0.13
621,12,0.06
622,1,0.07
622,2,0.05
622,3,-0.06
622,4,0.07
622,5,0.05
622,6,0.08
622,7,-0.03
622,8,-0.07
622,9,0.14
622,10,0.07
622,11,-0.01
622,12,0.03
623,1,-0.28
623,2,0.09
623,3,-0.08
623,4,-0.01
623,5,-0.03
623,6,-0.04
623,7,-0.12
623,8,-0.15
623,9,-0.04
623,10,-0.19
623,11,0.07
623,12,0.01
624,1,0.01
624,2,0
624,3,-0.12
624,4,0.05
624,5,-0.03
624,6,0.02
624,7,-0.07
624,8,-0.01
624,9,0.05
624,10,0.01
624,11,0.02
624,12,0.01
625,1,0.03
625,2,0.01
625,3,-0.03
625,4,0
625,5,0.01
625,6,0.06
625,7,-0.04
625,8,0.02
625,9,0.11
625,10,0.04
625,11,0.08
625,12,0.02
626,1,-0.01
626,2,0
626,3,-0.14
626,4,0.06
626,5,0
626,6,0.06
626,7,-0.08
626,8,-0.06
626,9,0.02
626,10,-0.01
626,11,0.05
626,12,0.04
627,1,0.12
627,2,0.25
627,3,0.18
627,4,0.12
627,5,0.12
627,6,0.08
627,7,0.1
627,8,0.01
627,9,0.17
627,10,0.15
627,11,0.19
627,12,0.09
628,1,0.07
628,2,0.02
628,3,-0.03
628,4,0.05
628,5,0.03
628,6,0.01
628,7,0.01
628,8,-0.1
628,9,0.07
628,10,0.02
628,11,0.02
628,12,-0.01
629,1,0.01
629,2,0.02
629,3,-0.06
629,4,0.02
629,5,0.09
629,6,0.03
629,7,-1
629,8,-1
629,9,-1
629,10,-1
629,11,-1
629,12,-1
630,1,0.06
630,2,0.08
630,3,-0.04
630,4,0.1
630,5,0.06
630,6,0.08
630,7,-0.02
630,8,0
630,9,0.17
630,10,0.07
630,11,0.09
630,12,-0.02
631,1,0.1
631,2,0.05
631,3,-0.02
631,4,0.07
631,5,0.05
631,6,0.08
631,7,0.1
631,8,-0.02
631,9,0.16
631,10,0.17
631,11,0.08
631,12,0.12
632,1,0.06
632,2,0.04
632,3,-0.01
632,4,0.08
632,5,0.07
632,6,0.06
632,7,0.04
632,8,-0.06
632,9,0.04
632,10,-0.01
632,11,-0.04
632,12,0.04
633,1,0.05
633,2,0.08
633,3,0
633,4,0.05
633,5,0.07
633,6,-0.01
633,7,-1
633,8,-1
633,9,-1
633,10,-1
633,11,-1
633,12,-1
634,1,0.04
634,2,0.1
634,3,-0.03
634,4,0.14
634,5,0.07
634,6,0.19
634,7,0.02
634,8,-0.01
634,9,0.12
634,10,0.06
634,11,0.11
634,12,0.07
635,1,0.03
635,2,0.09
635,3,-0.05
635,4,0.09
635,5,0.05
635,6,0.13
635,7,-0.01
635,8,-0.05
635,9,0.13
635,10,0.05
635,11,0.05
635,12,-0.01
636,1,0.02
636,2,0.01
636,3,-0.07
636,4,0.05
636,5,0.05
636,6,0.08
636,7,-1
636,8,-1
636,9,-1
636,10,-1
636,11,-1
636,12,-1
637,1,0.04
637,2,0.05
637,3,-0.01
637,4,0.09
637,5,0.09
637,6,0.08
637,7,-1
637,8,-1
637,9,-1
637,10,-1
637,11,-1
637,12,-1
638,1,0.04
638,2,0.03
638,3,-0.01
638,4,0.04
638,5,0.09
638,6,0.23
638,7,-1
638,8,-1
638,9,-1
638,10,-1
638,11,-1
638,12,-1
639,1,0.03
639,2,-0.01
639,3,-0.08
639,4,0
639,5,0.01
639,6,0.02
639,7,-0.07
639,8,-0.11
639,9,0.05
639,10,0
639,11,0.03
639,12,-0.03
640,1,0.01
640,2,0.02
640,3,-0.03
640,4,0.07
640,5,0.06
640,6,0.06
640,7,-0.02
640,8,0.01
640,9,0.14
640,10,0.09
640,11,0.08
640,12,0.06
641,1,0.06
641,2,0.07
641,3,-0.04
641,4,0.04
641,5,0.06
641,6,0.05
641,7,-0.06
641,8,-0.01
641,9,-0.03
641,10,-0.01
641,11,0.02
641,12,-0.04
642,1,0
642,2,0.03
642,3,-0.02
642,4,0.04
642,5,0.04
642,6,-0.01
642,7,-0.09
642,8,-0.03
642,9,0
642,10,-0.02
642,11,0
642,12,0.02
643,1,-0.06
643,2,-0.04
643,3,-0.1
643,4,0.05
643,5,0.03
643,6,0.04
643,7,0.03
643,8,-0.03
643,9,0.16
643,10,0.06
643,11,0.03
643,12,0
644,1,0.02
644,2,0.06
644,3,-0.03
644,4,0.05
644,5,0.04
644,6,0.03
644,7,-1
644,8,-1
644,9,-1
644,10,-1
644,11,-1
644,12,-1
645,1,-0.09
645,2,-0.04
645,3,-0.15
645,4,-0.01
645,5,-0.02
645,6,-0.05
645,7,-0.12
645,8,-0.05
645,9,0
645,10,-0.04
645,11,0.01
645,12,0
646,1,0.06
646,2,0.08
646,3,-0.01
646,4,0.04
646,5,0.08
646,6,0.03
646,7,-1
646,8,-1
646,9,-1
646,10,-1
646,11,-1
646,12,-1
647,1,0.04
647,2,0.05
647,3,-0.08
647,4,0.07
647,5,0.03
647,6,0.05
647,7,-0.02
647,8,-0.06
647,9,0.1
647,10,0.08
647,11,0.08
647,12,0.05
648,1,0.01
648,2,0.01
648,3,0.01
648,4,0.05
648,5,0.06
648,6,0.08
648,7,0.04
648,8,-0.05
648,9,0.15
648,10,0.08
648,11,0.05
648,12,0.02
649,1,0.06
649,2,0.06
649,3,-0.09
649,4,0.13
649,5,0.05
649,6,0.07
649,7,0
649,8,-0.06
649,9,0.11
649,10,0.01
649,11,0.07
649,12,0.01
650,1,-0.03
650,2,-0.01
650,3,0
650,4,0.01
650,5,0.08
650,6,-0.02
650,7,-1
650,8,-1
650,9,-1
650,10,-1
650,11,-1
650,12,-1
651,1,0.03
651,2,0.03
651,3,-0.06
651,4,0
651,5,0.03
651,6,0
651,7,-0.08
651,8,0
651,9,0.04
651,10,0.02
651,11,0.05
651,12,0.03
652,1,0.03
652,2,0.02
652,3,-0.06
652,4,0.11
652,5,0.02
652,6,0.09
652,7,0.01
652,8,-0.03
652,9,0.16
652,10,0.11
652,11,0.08
652,12,0.03
653,1,0.08
653,2,0.05
653,3,-0.04
653,4,0.12
653,5,0.03
653,6,0.07
653,7,-0.06
653,8,-0.01
653,9,0.05
653,10,-0.01
653,11,0.01
653,12,0.04
654,1,0.07
654,2,0.08
654,3,0
654,4,0.1
654,5,0.06
654,6,0.13
654,7,0
654,8,-0.01
654,9,0.13
654,10,0.08
654,11,0.08
654,12,0.07
655,1,0.3
655,2,0.27
655,3,0.11
655,4,0.31
655,5,0.43
655,6,0.42
655,7,0.27
655,8,0.31
655,9,0.4
655,10,0.2
655,11,0.11
655,12,0.12
656,1,0.09
656,2,0.08
656,3,-0.02
656,4,0.06
656,5,0.1
656,6,0.01
656,7,0.08
656,8,0
656,9,0.15
656,10,0.08
656,11,0.12
656,12,0.09
657,1,0
657,2,0.04
657,3,0.16
657,4,0.06
657,5,0.25
657,6,0.25
657,7,0.1
657,8,0.19
657,9,0.29
657,10,0.21
657,11,0.25
657,12,0.15
658,1,-0.03
658,2,-0.03
658,3,-0.09
658,4,0.01
658,5,0
658,6,0.03
658,7,-0.11
658,8,-0.03
658,9,0.04
658,10,-0.06
658,11,-0.04
658,12,-0.06
659,1,0.02
659,2,-0.01
659,3,-0.1
659,4,0.03
659,5,0.01
659,6,-0.02
659,7,-0.04
659,8,-0.1
659,9,0.03
659,10,0.03
659,11,0.01
659,12,-0.01
660,1,0.06
660,2,0.06
660,3,-0.06
660,4,0.05
660,5,0.07
660,6,0.02
660,7,-1
660,8,-1
660,9,-1
660,10,-1
660,11,-1
660,12,-1
661,1,0.11
661,2,0.1
661,3,-0.28
661,4,0.07
661,5,0.07
661,6,0.03
661,7,0.07
661,8,-0.06
661,9,0.18
661,10,0.09
661,11,0.05
661,12,0.02
662,1,0.08
662,2,0.03
662,3,-0.1
662,4,-0.04
662,5,-0.09
662,6,-0.04
662,7,-0.09
662,8,-0.16
662,9,0.01
662,10,0.02
662,11,0.02
662,12,0.01
663,1,0.82
663,2,0.94
663,3,0.84
663,4,0.83
663,5,0.92
663,6,0.77
663,7,0.73
663,8,0.61
663,9,1.94
663,10,0.17
663,11,0.1
663,12,0.1
664,1,0.08
664,2,0.13
664,3,0.03
664,4,0.22
664,5,0.15
664,6,0.18
664,7,0
664,8,-0.01
664,9,0.09
664,10,0.1
664,11,0.05
664,12,0.06
665,1,0.04
665,2,0.06
665,3,-0.07
665,4,0
665,5,0.03
665,6,0.45
665,7,-0.18
665,8,-0.06
665,9,0.04
665,10,-0.04
665,11,0
665,12,-0.07
666,1,0.06
666,2,0.12
666,3,-0.01
666,4,0.1
666,5,0.1
666,6,0.1
666,7,0.02
666,8,-0.03
666,9,0.12
666,10,0.06
666,11,0.04
666,12,0.06
667,1,0.1
667,2,0.09
667,3,0
667,4,0.1
667,5,0.05
667,6,0.09
667,7,-0.02
667,8,-0.11
667,9,0.08
667,10,0.08
667,11,0.01
667,12,0.01
668,1,0.05
668,2,0.04
668,3,-0.07
668,4,0.05
668,5,0.02
668,6,0.06
668,7,0.02
668,8,-0.05
668,9,0.07
668,10,0.05
668,11,0.04
668,12,0.03
669,1,0.06
669,2,0.06
669,3,0.02
669,4,0.11
669,5,0.1
669,6,0.15
669,7,-1
669,8,-1
669,9,-1
669,10,-1
669,11,-1
669,12,-1
670,1,0.02
670,2,0.08
670,3,-0.02
670,4,0.02
670,5,0.06
670,6,0.05
670,7,-1
670,8,-1
670,9,-1
670,10,-1
670,11,-1
670,12,-1
671,1,0.01
671,2,0.07
671,3,-0.01
671,4,0.05
671,5,0.14
671,6,0.09
671,7,-1
671,8,-1
671,9,-1
671,10,-1
671,11,-1
671,12,-1
672,1,-0.03
672,2,-0.02
672,3,-0.15
672,4,0.03
672,5,0.04
672,6,-0.02
672,7,-0.05
672,8,0
672,9,0.07
672,10,0.02
672,11,0
672,12,-0.04
673,1,0.31
673,2,0.22
673,3,0.07
673,4,0.29
673,5,0.27
673,6,0.19
673,7,0.14
673,8,0.07
673,9,0.2
673,10,0.15
673,11,0.11
673,12,0.12
674,1,0.11
674,2,0.04
674,3,0
674,4,0.12
674,5,0.07
674,6,0.11
674,7,0.01
674,8,-0.03
674,9,0.11
674,10,0.01
674,11,0.01
674,12,0.02
675,1,-0.14
675,2,-0.16
675,3,-0.24
675,4,-0.17
675,5,-0.2
675,6,-0.16
675,7,-0.25
675,8,-0.14
675,9,0.05
675,10,-0.01
675,11,0.03
675,12,-0.07
676,1,0.8
676,2,0.76
676,3,4.47
676,4,0.29
676,5,0.18
676,6,0.32
676,7,0.23
676,8,0.27
676,9,0.18
676,10,0.21
676,11,0.23
676,12,0.13
677,1,0.14
677,2,0.12
677,3,-0.03
677,4,0.02
677,5,0.01
677,6,0.02
677,7,-1
677,8,-1
677,9,-1
677,10,-1
677,11,-1
677,12,-1
678,1,0.15
678,2,0.09
678,3,0.03
678,4,0.1
678,5,0.14
678,6,0.13
678,7,-0.02
678,8,0.02
678,9,0.1
678,10,0.03
678,11,-0.09
678,12,-0.05
679,1,-0.01
679,2,0.02
679,3,-0.01
679,4,0.08
679,5,0.03
679,6,0.08
679,7,0.03
679,8,-0.04
679,9,0.11
679,10,0.04
679,11,0.03
679,12,0.01
680,1,0.02
680,2,-0.03
680,3,-0.15
680,4,0.04
680,5,0
680,6,-0.04
680,7,0.03
680,8,0.01
680,9,0.02
680,10,0.08
680,11,0.03
680,12,0.05
681,1,0.66
681,2,0.64
681,3,0.6
681,4,1.15
681,5,0.04
681,6,-0.01
681,7,-0.08
681,8,-0.12
681,9,0.01
681,10,-0.04
681,11,0.13
681,12,0.06
682,1,0
682,2,-0.03
682,3,-0.11
682,4,0.02
682,5,-0.02
682,6,0.06
682,7,0
682,8,-0.1
682,9,0.05
682,10,-0.02
682,11,0.03
682,12,0.02
683,1,-0.17
683,2,-0.16
683,3,-0.17
683,4,-0.08
683,5,-0.02
683,6,0
683,7,-0.14
683,8,-0.2
683,9,-0.02
683,10,-0.05
683,11,-0.05
683,12,-0.07
684,1,0.17
684,2,0.17
684,3,0.07
684,4,0.21
684,5,0.19
684,6,0.13
684,7,-1
684,8,-1
684,9,-1
684,10,-1
684,11,-1
684,12,-1
685,1,-0.28
685,2,-0.29
685,3,-0.32
685,4,-0.29
685,5,-0.31
685,6,-0.25
685,7,-0.36
685,8,-0.34
685,9,-0.22
685,10,-0.29
685,11,-0.14
685,12,0.02
686,1,-0.02
686,2,0.08
686,3,-0.09
686,4,0.06
686,5,0
686,6,0.11
686,7,-0.04
686,8,-0.05
686,9,0.1
686,10,0.03
686,11,0
686,12,0.03
687,1,0.1
687,2,0.12
687,3,0.04
687,4,0.12
687,5,0.13
687,6,0.07
687,7,0.01
687,8,0.1
687,9,0.18
687,10,0.15
687,11,0.15
687,12,0.11
688,1,0.01
688,2,0.01
688,3,-0.09
688,4,0.09
688,5,0.02
688,6,0.05
688,7,-0.1
688,8,-0.04
688,9,0.11
688,10,0.02
688,11,0.04
688,12,0.01
689,1,0.01
689,2,0.01
689,3,-0.12
689,4,0.05
689,5,0.04
689,6,0.03
689,7,-0.02
689,8,-0.04
689,9,-0.03
689,10,-0.03
689,11,-0.06
689,12,-0.05
690,1,0.01
690,2,0.08
690,3,-0.04
690,4,0.09
690,5,0.12
690,6,0.24
690,7,0
690,8,0.02
690,9,0.06
690,10,-0.19
690,11,-0.2
690,12,0.11
691,1,0.02
691,2,0.05
691,3,-0.08
691,4,-0.02
691,5,-0.01
691,6,0
691,7,-0.08
691,8,-0.03
691,9,0.05
691,10,-0.02
691,11,-0.01
691,12,-0.01
692,1,0.01
692,2,-0.02
692,3,-0.11
692,4,-0.02
692,5,-0.05
692,6,-0.02
692,7,-0.09
692,8,-0.06
692,9,0.04
692,10,-0.01
692,11,0.04
692,12,-0.01
693,1,0.12
693,2,0.08
693,3,-0.02
693,4,0.04
693,5,0.05
693,6,0.11
693,7,-0.02
693,8,-0.06
693,9,0.08
693,10,-0.01
693,11,0.07
693,12,0
694,1,-0.03
694,2,0.04
694,3,-0.04
694,4,0.03
694,5,0.04
694,6,-0.05
694,7,-1
694,8,-1
694,9,-1
694,10,-1
694,11,-1
694,12,-1
695,1,-0.01
695,2,-0.06
695,3,-0.08
695,4,-0.02
695,5,-0.01
695,6,0.05
695,7,-0.08
695,8,-0.05
695,9,0.1
695,10,0.04
695,11,0.15
695,12,0.08
696,1,0.07
696,2,0.09
696,3,-0.01
696,4,0.1
696,5,0.08
696,6,0.06
696,7,0.04
696,8,0.01
696,9,0.19
696,10,0.1
696,11,0.08
696,12,0.11
697,1,0.06
697,2,0.05
697,3,0.01
697,4,0.04
697,5,0.1
697,6,0.02
697,7,0.01
697,8,0.05
697,9,0.17
697,10,0.1
697,11,0.11
697,12,0.06
698,1,0.07
698,2,0.09
698,3,0.06
698,4,0.08
698,5,0.09
698,6,0.07
698,7,0.19
698,8,-0.04
698,9,0.12
698,10,0.07
698,11,0.04
698,12,0.07
699,1,0.07
699,2,0
699,3,-0.1
699,4,-0.02
699,5,-0.06
699,6,-0.08
699,7,-0.08
699,8,-0.14
699,9,0.01
699,10,-0.05
699,11,-0.04
699,12,-0.03
700,1,0.74
700,2,0.72
700,3,0.67
700,4,0.72
700,5,13.7
700,6,-0.12
700,7,-0.16
700,8,-0.21
700,9,-0.08
700,10,0.09
700,11,0.09
700,12,0.02
701,1,0
701,2,0.03
701,3,-0.05
701,4,0.06
701,5,0.11
701,6,0.16
701,7,-1
701,8,-1
701,9,-1
701,10,-1
701,11,-1
701,12,-1
702,1,-0.05
702,2,-0.05
702,3,-0.15
702,4,-0.06
702,5,-0.03
702,6,-0.03
702,7,-1
702,8,-1
702,9,-1
702,10,-1
702,11,-1
702,12,-1
703,1,0.03
703,2,0.02
703,3,-0.05
703,4,0.01
703,5,-0.01
703,6,0.05
703,7,-0.1
703,8,-0.06
703,9,0.03
703,10,0
703,11,0.03
703,12,-0.01
704,1,0
704,2,0.05
704,3,0
704,4,0.09
704,5,0.07
704,6,0.15
704,7,0.1
704,8,0.06
704,9,0.2
704,10,0.11
704,11,0.1
704,12,0.07
705,1,0.04
705,2,0.05
705,3,-0.02
705,4,0.02
705,5,0.04
705,6,0.09
705,7,-0.05
705,8,-0.02
705,9,0.17
705,10,0.04
705,11,0.06
705,12,0
706,1,0
706,2,0.04
706,3,0.03
706,4,0.1
706,5,0.09
706,6,0.03
706,7,-1
706,8,-1
706,9,-1
706,10,-1
706,11,-1
706,12,-1
707,1,0.06
707,2,0.06
707,3,-0.03
707,4,0.1
707,5,0.07
707,6,0.1
707,7,-0.04
707,8,0.02
707,9,0.12
707,10,0.07
707,11,0.09
707,12,0.03
708,1,0.92
708,2,0.89
708,3,0.79
708,4,0.69
708,5,0.27
708,6,0.73
708,7,-0.94
708,8,-1
708,9,-1
708,10,0.82
708,11,0.4
708,12,0.4
709,1,0.04
709,2,0.05
709,3,0.03
709,4,0.03
709,5,0.03
709,6,0.09
709,7,0.1
709,8,-0.05
709,9,0.13
709,10,0.11
709,11,0.07
709,12,0.04
710,1,0.12
710,2,0.15
710,3,0
710,4,0.12
710,5,0.12
710,6,0.11
710,7,-1
710,8,-1
710,9,-1
710,10,-1
710,11,-1
710,12,-1
711,1,0.11
711,2,0.08
711,3,0.04
711,4,0.06
711,5,0.08
711,6,0.1
711,7,-1
711,8,-1
711,9,-1
711,10,-1
711,11,-1
711,12,-1
712,1,0
712,2,0.06
712,3,-0.05
712,4,0.05
712,5,0.05
712,6,0.09
712,7,-1
712,8,-1
712,9,-1
712,10,-1
712,11,-1
712,12,-1
713,1,-0.12
713,2,-0.12
713,3,-0.12
713,4,-0.06
713,5,-0.09
713,6,-0.08
713,7,-0.15
713,8,-0.09
713,9,-0.01
713,10,0.01
713,11,-0.01
713,12,-0.1
714,1,0.32
714,2,0.26
714,3,0.03
714,4,0.24
714,5,0.22
714,6,0.24
714,7,0.16
714,8,0.17
714,9,0.28
714,10,0.19
714,11,0.2
714,12,0.17
715,1,-0.08
715,2,-0.12
715,3,-0.18
715,4,0.05
715,5,0
715,6,0.25
715,7,-0.08
715,8,-0.11
715,9,0.11
715,10,0.04
715,11,0.01
715,12,-0.05
716,1,-0.02
716,2,0.02
716,3,-0.05
716,4,0.02
716,5,0.03
716,6,0.02
716,7,-1
716,8,-1
716,9,-1
716,10,-1
716,11,-1
716,12,-1
717,1,0.15
717,2,0.08
717,3,-0.04
717,4,0.08
717,5,0.07
717,6,0.16
717,7,-0.02
717,8,0.08
717,9,0.16
717,10,0.07
717,11,0.13
717,12,0.07
718,1,0.01
718,2,0.01
718,3,-0.08
718,4,0.04
718,5,0.02
718,6,-0.02
718,7,0.02
718,8,-0.04
718,9,0.1
718,10,0.08
718,11,0.04
718,12,0
719,1,0.06
719,2,0.06
719,3,-0.02
719,4,0.14
719,5,0.12
719,6,0.09
719,7,-1
719,8,-1
719,9,-1
719,10,-1
719,11,-1
719,12,-1
720,1,0.06
720,2,0.02
720,3,-0.08
720,4,-0.02
720,5,-0.01
